Log,EventTemplate,LoggingStatement,LogTemplate
"20171223-22:15:36:149|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7019##548365##8661##13406##27180468
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7019"", ""548365"", ""8661"", ""13406"", ""27180468"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:36:154|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127032
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127032"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:36:157|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:36:157|Step_StandReportReceiver|30002312|REPORT : 7019 5011 150346 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7019"", ""5011"", ""150346"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:36:356|Step_LSC|30002312|onStandStepChanged 3592
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3592"")",onStandStepChanged <*>
"20171223-22:15:36:365|Step_LSC|30002312|onExtend:1514038537000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038537000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:36:657|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7019##548365##8661##13406##27180468
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug("" getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7019"", ""548365"", ""8661"", ""13406"", ""27180468"")", getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:36:657|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7020##548365##8661##13501##27180976
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7020"", ""548365"", ""8661"", ""13501"", ""27180976"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:36:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127054
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127054"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:36:672|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:36:673|Step_StandReportReceiver|30002312|REPORT : 7020 5012 150368 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7020"", ""5012"", ""150368"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:37:351|Step_LSC|30002312|onStandStepChanged 3593
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3593"")",onStandStepChanged <*>
"20171223-22:15:37:361|Step_LSC|30002312|onExtend:1514038538000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038538000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:37:652|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7020##548365##8661##13501##27180976
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7020"", ""548365"", ""8661"", ""13501"", ""27180976"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:37:653|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7021"", ""548365"", ""8661"", ""13596"", ""27181971"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:37:666|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127075
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127075"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:37:670|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:37:671|Step_StandReportReceiver|30002312|REPORT : 7021 5012 150389 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*>"", ""7021"", ""5012"", ""150389"", ""240"")",REPORT : <*> <*> <*>
"20171223-22:15:37:848|Step_LSC|30002312|onStandStepChanged 3594
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3594"")",onStandStepChanged <*>
"20171223-22:15:37:858|Step_LSC|30002312|onExtend:1514038538000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038538000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:38:149|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7021"", ""548365"", ""8661"", ""13596"", ""27181971"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:38:149|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7022"", ""548365"", ""8661"", ""13691"", ""27182468"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:38:159|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127097
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127097"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:38:164|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:38:164|Step_StandReportReceiver|30002312|REPORT : 7022 5013 150411 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7022"", ""5013"", ""150411"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:38:349|Step_LSC|30002312|onStandStepChanged 3595
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3595"")",onStandStepChanged <*>
"20171223-22:15:38:361|Step_LSC|30002312|onExtend:1514038539000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038539000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:38:653|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7022##548365##8661##13691##27182468
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7022"", ""548365"", ""8661"", ""13691"", ""27182468"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:38:654|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7023"", ""548365"", ""8661"", ""13786"", ""27182973"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:38:665|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127118
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127118"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:38:669|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:38:669|Step_StandReportReceiver|30002312|REPORT : 7023 5014 150432 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7023"", ""5014"", ""150432"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:38:850|Step_LSC|30002312|onStandStepChanged 3596
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3596"")",onStandStepChanged <*>
"20171223-22:15:38:868|Step_LSC|30002312|onExtend:1514038539000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038539000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:39:150|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7023"", ""548365"", ""8661"", ""13786"", ""27182973"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:39:151|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7024"", ""548365"", ""8661"", ""13881"", ""27183469"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:39:155|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127139
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""127139"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:39:156|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:39:156|Step_StandReportReceiver|30002312|REPORT : 7024 5015 150454 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7024"", ""5015"", ""150454"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:39:348|Step_LSC|30002312|onStandStepChanged 3597
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3597"")",onStandStepChanged <*>
"20171223-22:15:39:354|Step_LSC|30002312|onExtend:1514038540000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038540000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:39:655|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7024"", ""548365"", ""8661"", ""13881"", ""27183469"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:39:656|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7025"", ""548365"", ""8661"", ""13976"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:39:665|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127161
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127161"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:39:669|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:39:669|Step_StandReportReceiver|30002312|REPORT : 7025 5015 150475 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7025"", ""5015"", ""150475"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:40:349|Step_LSC|30002312|onStandStepChanged 3598
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3598"")",onStandStepChanged <*>
"20171223-22:15:40:365|Step_LSC|30002312|onExtend:1514038541000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038541000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:40:652|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7025"", ""548365"", ""8661"", ""13976"", ""27183974"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:40:653|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7026"", ""548365"", ""8661"",""14071"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:40:668|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127182
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127182"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:40:675|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:40:676|Step_StandReportReceiver|30002312|REPORT : 7026 5016 150496 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7026"", ""5016"", ""150496"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:40:848|Step_LSC|30002312|onStandStepChanged 3599
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3599"")",onStandStepChanged <*>
"20171223-22:15:40:852|Step_LSC|30002312|onExtend:1514038541000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038541000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:41:149|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7026"", ""548365"", ""8661"", ""14071"", ""27184972"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:41:149|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7027"", ""548365"", ""8661"", ""14166"", ""27185467"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:41:152|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127204
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127204"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:41:153|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:41:153|Step_StandReportReceiver|30002312|REPORT : 7027 5017 150518 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7027"", ""5017"", ""150518"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:41:353|Step_LSC|30002312|onStandStepChanged 3600
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3600"")",onStandStepChanged <*>
"20171223-22:15:41:358|Step_LSC|30002312|onExtend:1514038542000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038542000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
"20171223-22:15:41:658|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7027"", ""548365"", ""8661"", ""14166"", ""27185467"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:15:41:658|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514038440000"", ""7028"", ""548365"", ""8661"", ""14261"", ""27185977"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:15:41:667|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=127225
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""127225"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:15:41:670|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:15:41:672|Step_StandReportReceiver|30002312|REPORT : 7028 5017 150539 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7028"", ""5017"", ""150539"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:15:41:848|Step_LSC|30002312|onStandStepChanged 3601
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3601"")",onStandStepChanged <*>
"20171223-22:15:41:856|Step_LSC|30002312|onExtend:1514038542000 1 0 4
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514038542000"", ""1"", ""0"", ""4"")",onExtend:<*> <*> <*> <*>
